contract_id,month_index,logins_total,active_users,leads_created,opportunities_created,reports_generated,feature_adoption_score
4416,0,24,3,6,2,0,0.7534867765345232
4416,1,15,3,0,0,6,0.7534867765345232
4416,2,30,3,9,4,3,0.7534867765345232
4416,3,18,3,9,5,3,0.7534867765345232
4416,4,18,3,0,0,6,0.7534867765345232
4417,0,12,4,8,4,4,0.27900572635517895
4417,1,32,4,8,5,0,0.27900572635517895
4417,2,28,4,0,0,4,0.27900572635517895
4417,3,20,4,8,2,0,0.27900572635517895
4417,4,44,4,12,5,0,0.27900572635517895
4417,5,28,4,0,0,0,0.27900572635517895
4417,6,24,4,8,4,0,0.27900572635517895
4418,0,35,7,14,8,28,0.3984621453957806
4418,1,42,7,14,5,0,0.3984621453957806
4418,2,35,7,21,13,0,0.3984621453957806
4418,3,91,7,14,5,0,0.3984621453957806
4418,4,35,7,21,11,7,0.3984621453957806
4419,0,35,7,14,7,0,0.2733771457714156
4419,1,35,7,14,5,7,0.2733771457714156
4419,2,63,7,0,0,14,0.2733771457714156
4419,3,35,7,14,5,14,0.2733771457714156
4419,4,49,7,7,3,7,0.2733771457714156
4419,5,42,7,7,4,28,0.2733771457714156
4419,6,84,7,7,2,0,0.2733771457714156
4420,0,522,87,174,88,174,0.818169261253801
4420,1,609,87,87,39,87,0.818169261253801
4420,2,957,87,174,85,174,0.818169261253801
4420,3,870,87,87,47,174,0.818169261253801
4420,4,435,87,174,105,87,0.818169261253801
4420,5,957,87,87,60,87,0.818169261253801
4421,0,36,12,12,7,12,0.5823223048494363
4421,1,72,12,36,21,0,0.5823223048494363
4421,2,60,12,48,23,24,0.5823223048494363
4421,3,72,12,0,0,12,0.5823223048494363
4421,4,132,12,0,0,24,0.5823223048494363
4421,5,60,12,24,8,12,0.5823223048494363
4421,6,72,12,36,15,12,0.5823223048494363
4421,7,96,12,24,8,12,0.5823223048494363
4421,8,108,12,48,21,36,0.5823223048494363
4421,9,60,12,36,12,12,0.5823223048494363
4422,0,35,5,10,6,0,0.6829657130735004
4422,1,60,5,10,3,10,0.6829657130735004
4422,2,25,5,5,1,0,0.6829657130735004
4422,3,55,5,25,14,0,0.6829657130735004
4422,4,45,5,5,1,10,0.6829657130735004
4422,5,30,5,0,0,5,0.6829657130735004
4423,0,15,3,3,1,0,0.44172765871238107
4423,1,24,3,9,5,3,0.44172765871238107
4423,2,27,3,6,3,0,0.44172765871238107
4423,3,33,3,15,8,3,0.44172765871238107
4423,4,30,3,6,1,0,0.44172765871238107
4423,5,27,3,6,3,0,0.44172765871238107
4423,6,33,3,3,1,0,0.44172765871238107
4423,7,21,3,12,7,6,0.44172765871238107
4424,0,182,14,0,0,14,0.8224066965047739
4424,1,98,14,42,22,42,0.8224066965047739
4424,2,42,14,42,13,28,0.8224066965047739
4425,0,126,21,21,13,0,0.6492936023779221
4425,1,147,21,63,40,21,0.6492936023779221
4425,2,210,21,168,54,0,0.6492936023779221
4425,3,84,21,21,12,84,0.6492936023779221
4426,0,40,8,32,20,0,0.493371919420242
4426,1,80,8,8,4,0,0.493371919420242
4426,2,40,8,24,14,16,0.493371919420242
4426,3,56,8,0,0,0,0.493371919420242
4426,4,96,8,8,5,8,0.493371919420242
4426,5,120,8,16,10,8,0.493371919420242
4427,0,130,10,20,7,20,0.7619071097152669
4427,1,60,10,20,9,10,0.7619071097152669
4427,2,90,10,20,7,0,0.7619071097152669
4427,3,60,10,20,6,10,0.7619071097152669
4427,4,70,10,10,5,20,0.7619071097152669
4427,5,80,10,10,5,0,0.7619071097152669
4427,6,50,10,10,4,30,0.7619071097152669
4427,7,40,10,0,0,10,0.7619071097152669
4427,8,70,10,10,5,10,0.7619071097152669
4427,9,90,10,20,9,0,0.7619071097152669
4427,10,90,10,10,4,20,0.7619071097152669
4427,11,100,10,20,13,0,0.7619071097152669
4428,0,40,10,30,19,0,0.8526251728173248
4428,1,80,10,10,3,20,0.8526251728173248
4428,2,90,10,20,6,0,0.8526251728173248
4428,3,60,10,0,0,30,0.8526251728173248
4428,4,100,10,60,30,30,0.8526251728173248
4428,5,60,10,10,6,10,0.8526251728173248
4428,6,110,10,0,0,10,0.8526251728173248
4428,7,110,10,10,5,0,0.8526251728173248
4428,8,100,10,10,4,0,0.8526251728173248
4428,9,70,10,30,17,10,0.8526251728173248
4428,10,90,10,10,3,0,0.8526251728173248
4428,11,90,10,10,6,0,0.8526251728173248
4428,12,30,10,20,10,20,0.8526251728173248
4429,0,64,8,16,5,8,0.437191490792324
4429,1,120,8,16,10,8,0.437191490792324
4429,2,88,8,8,5,0,0.437191490792324
4429,3,48,8,8,2,0,0.437191490792324
4429,4,64,8,16,6,0,0.437191490792324
4429,5,56,8,16,9,0,0.437191490792324
4429,6,88,8,0,0,0,0.437191490792324
4429,7,64,8,0,0,0,0.437191490792324
4430,0,27,3,6,3,0,0.2620690336512519
4430,1,21,3,3,1,3,0.2620690336512519
4430,2,24,3,0,0,3,0.2620690336512519
4430,3,33,3,3,1,3,0.2620690336512519
4430,4,12,3,0,0,3,0.2620690336512519
4430,5,15,3,3,1,3,0.2620690336512519
4430,6,9,3,6,3,0,0.2620690336512519
4431,0,132,11,11,4,11,0.7568645551882718
4431,1,77,11,44,27,11,0.7568645551882718
4431,2,110,11,11,7,0,0.7568645551882718
4431,3,66,11,0,0,11,0.7568645551882718
4431,4,33,11,33,19,0,0.7568645551882718
4431,5,88,11,33,22,11,0.7568645551882718
4431,6,121,11,22,10,0,0.7568645551882718
4432,0,8,2,6,2,2,0.42580016253049857
4432,1,16,2,2,1,2,0.42580016253049857
4432,2,14,2,2,0,2,0.42580016253049857
4432,3,14,2,8,5,2,0.42580016253049857
4433,0,40,5,10,5,0,0.20827671966582628
4433,1,30,5,15,5,0,0.20827671966582628
4433,2,40,5,5,2,0,0.20827671966582628
4433,3,15,5,15,4,10,0.20827671966582628
4433,4,25,5,5,3,5,0.20827671966582628
4433,5,30,5,5,2,5,0.20827671966582628
4433,6,60,5,10,4,5,0.20827671966582628
4433,7,35,5,15,8,0,0.20827671966582628
4433,8,35,5,5,2,0,0.20827671966582628
4434,0,88,11,44,25,0,0.5265824691518471
4434,1,66,11,0,0,11,0.5265824691518471
4434,2,44,11,0,0,0,0.5265824691518471
4434,3,88,11,11,6,22,0.5265824691518471
4434,4,88,11,11,4,11,0.5265824691518471
4434,5,88,11,33,18,22,0.5265824691518471
4434,6,88,11,11,6,22,0.5265824691518471
4434,7,77,11,11,6,0,0.5265824691518471
4435,0,36,6,24,9,18,0.9100838007329047
4435,1,54,6,0,0,6,0.9100838007329047
4435,2,48,6,6,3,0,0.9100838007329047
4435,3,72,6,24,14,6,0.9100838007329047
4435,4,36,6,12,4,24,0.9100838007329047
4436,0,95,5,30,18,0,0.5243996287551727
4436,1,35,5,10,4,0,0.5243996287551727
4436,2,30,5,5,3,0,0.5243996287551727
4436,3,55,5,5,2,0,0.5243996287551727
4436,4,50,5,5,3,0,0.5243996287551727
4436,5,40,5,10,5,5,0.5243996287551727
4436,6,50,5,15,5,0,0.5243996287551727
4437,0,160,32,0,0,0,0.6122436674274804
4437,1,192,32,32,22,64,0.6122436674274804
4437,2,96,32,32,18,32,0.6122436674274804
4437,3,192,32,0,0,64,0.6122436674274804
4437,4,320,32,96,43,0,0.6122436674274804
4437,5,416,32,32,22,32,0.6122436674274804
4438,0,12,2,0,0,2,0.19029656281280907
4438,1,24,2,4,2,4,0.19029656281280907
4438,2,26,2,4,1,2,0.19029656281280907
4438,3,8,2,4,1,4,0.19029656281280907
4438,4,16,2,4,1,2,0.19029656281280907
4438,5,16,2,4,1,4,0.19029656281280907
4438,6,6,2,2,1,0,0.19029656281280907
4438,7,20,2,6,3,2,0.19029656281280907
4438,8,16,2,6,3,2,0.19029656281280907
4438,9,12,2,0,0,2,0.19029656281280907
4439,0,45,5,20,8,0,0.3671686391108378
4439,1,35,5,10,4,5,0.3671686391108378
4439,2,35,5,10,4,0,0.3671686391108378
4439,3,65,5,15,6,5,0.3671686391108378
4439,4,30,5,0,0,5,0.3671686391108378
4440,0,0,0,0,0,0,0.1312968438706843
4440,1,0,0,0,0,0,0.1312968438706843
4440,2,0,0,0,0,0,0.1312968438706843
4440,3,0,0,0,0,0,0.1312968438706843
4440,4,0,0,0,0,0,0.1312968438706843
4440,5,0,0,0,0,0,0.1312968438706843
4440,6,0,0,0,0,0,0.1312968438706843
4440,7,0,0,0,0,0,0.1312968438706843
4440,8,0,0,0,0,0,0.1312968438706843
4440,9,0,0,0,0,0,0.1312968438706843
4440,10,0,0,0,0,0,0.1312968438706843
4441,0,21,3,6,2,3,0.5168732107835967
4441,1,27,3,15,9,3,0.5168732107835967
4441,2,6,3,0,0,3,0.5168732107835967
4442,0,16,4,0,0,8,0.46010038505709794
4442,1,28,4,0,0,0,0.46010038505709794
4442,2,32,4,4,2,0,0.46010038505709794
4442,3,24,4,4,2,0,0.46010038505709794
4442,4,44,4,0,0,4,0.46010038505709794
4442,5,20,4,8,4,0,0.46010038505709794
4442,6,32,4,8,4,4,0.46010038505709794
4442,7,32,4,12,5,4,0.46010038505709794
4443,0,143,13,26,11,0,0.485767439978832
4443,1,143,13,39,13,13,0.485767439978832
4443,2,65,13,26,8,26,0.485767439978832
4443,3,104,13,13,4,13,0.485767439978832
4443,4,91,13,13,4,0,0.485767439978832
4443,5,104,13,39,17,26,0.485767439978832
4443,6,117,13,52,15,0,0.485767439978832
4443,7,117,13,13,4,0,0.485767439978832
4444,0,468,36,36,15,0,0.8250800506193863
4444,1,360,36,36,11,36,0.8250800506193863
4444,2,288,36,72,43,36,0.8250800506193863
4444,3,288,36,72,45,0,0.8250800506193863
4444,4,216,36,108,69,72,0.8250800506193863
4445,0,28,4,8,5,4,0.3596758483361469
4445,1,36,4,4,2,0,0.3596758483361469
4445,2,24,4,12,4,8,0.3596758483361469
4445,3,40,4,4,2,0,0.3596758483361469
4445,4,44,4,12,5,8,0.3596758483361469
4445,5,36,4,4,1,0,0.3596758483361469
4445,6,12,4,8,3,0,0.3596758483361469
4445,7,32,4,12,3,0,0.3596758483361469
4446,0,56,7,21,14,14,0.4218290998443278
4446,1,63,7,7,4,7,0.4218290998443278
4446,2,35,7,7,2,0,0.4218290998443278
4446,3,84,7,21,9,0,0.4218290998443278
4446,4,49,7,21,11,7,0.4218290998443278
4446,5,56,7,21,8,0,0.4218290998443278
4446,6,77,7,7,2,0,0.4218290998443278
4446,7,70,7,21,11,0,0.4218290998443278
4446,8,35,7,14,7,0,0.4218290998443278
4447,0,14,2,10,6,0,0.20426368413893867
4447,1,24,2,4,2,0,0.20426368413893867
4447,2,16,2,6,2,0,0.20426368413893867
4447,3,14,2,0,0,2,0.20426368413893867
4447,4,14,2,10,6,0,0.20426368413893867
4447,5,10,2,2,0,0,0.20426368413893867
4447,6,36,2,8,4,0,0.20426368413893867
4448,0,16,8,0,0,8,0.493371919420242
4448,1,72,8,16,9,8,0.493371919420242
4448,2,32,8,8,2,8,0.493371919420242
4448,3,32,8,16,4,0,0.493371919420242
4449,0,147,49,245,84,0,0.8090369450902506
4449,1,343,49,0,0,98,0.8090369450902506
4449,2,539,49,49,16,98,0.8090369450902506
4449,3,735,49,294,102,49,0.8090369450902506
4450,0,36,6,0,0,6,0.19647686376417686
4450,1,30,6,6,3,12,0.19647686376417686
4450,2,24,6,6,2,6,0.19647686376417686
4450,3,54,6,6,3,0,0.19647686376417686
4450,4,30,6,12,8,0,0.19647686376417686
4450,5,54,6,6,2,0,0.19647686376417686
4450,6,66,6,24,14,12,0.19647686376417686
4451,0,276,23,161,102,69,0.8288435378418013
4451,1,138,23,46,22,23,0.8288435378418013
4451,2,184,23,46,25,23,0.8288435378418013
4451,3,184,23,46,14,0,0.8288435378418013
4451,4,92,23,115,40,46,0.8288435378418013
4451,5,161,23,69,26,0,0.8288435378418013
4451,6,115,23,46,16,0,0.8288435378418013
4451,7,276,23,69,30,0,0.8288435378418013
4451,8,115,23,0,0,46,0.8288435378418013
4451,9,184,23,46,22,0,0.8288435378418013
4452,0,84,12,0,0,12,0.5973540009385034
4452,1,60,12,36,24,0,0.5973540009385034
4452,2,84,12,48,24,12,0.5973540009385034
4452,3,132,12,60,29,12,0.5973540009385034
4452,4,48,12,24,13,24,0.5973540009385034
4452,5,84,12,48,25,24,0.5973540009385034
4452,6,48,12,36,12,0,0.5973540009385034
4452,7,84,12,12,8,24,0.5973540009385034
4453,0,15,5,5,1,5,0.665087979511874
4453,1,25,5,10,4,0,0.665087979511874
4453,2,35,5,25,8,15,0.665087979511874
4453,3,25,5,10,6,0,0.665087979511874
4453,4,25,5,5,3,0,0.665087979511874
4453,5,45,5,20,9,0,0.665087979511874
4453,6,35,5,10,4,10,0.665087979511874
4454,0,18,6,18,12,12,0.6006688485409764
4454,1,72,6,18,10,12,0.6006688485409764
4454,2,48,6,6,2,12,0.6006688485409764
4454,3,18,6,12,7,6,0.6006688485409764
4454,4,66,6,12,5,0,0.6006688485409764
4454,5,18,6,18,6,0,0.6006688485409764
4454,6,72,6,18,12,0,0.6006688485409764
4455,0,136,17,34,16,0,0.7158619275655589
4455,1,17,17,85,52,17,0.7158619275655589
4455,2,170,17,68,39,17,0.7158619275655589
4455,3,85,17,17,7,0,0.7158619275655589
4456,0,666,111,222,130,111,0.8884891755914568
4456,1,1110,111,222,115,111,0.8884891755914568
4456,2,555,111,444,220,111,0.8884891755914568
4456,3,1110,111,444,172,111,0.8884891755914568
4456,4,666,111,222,123,111,0.8884891755914568
4456,5,1221,111,0,0,111,0.8884891755914568
4456,6,444,111,555,261,111,0.8884891755914568
4456,7,777,111,333,107,0,0.8884891755914568
4456,8,999,111,111,60,111,0.8884891755914568
4457,0,20,4,8,5,0,0.11086563355749332
4457,1,36,4,0,0,0,0.11086563355749332
4457,2,28,4,8,3,0,0.11086563355749332
4458,0,435,29,29,12,0,0.6811298985787635
4458,1,290,29,0,0,0,0.6811298985787635
4458,2,348,29,29,12,29,0.6811298985787635
4458,3,261,29,58,39,0,0.6811298985787635
4458,4,435,29,0,0,0,0.6811298985787635
4458,5,348,29,29,15,0,0.6811298985787635
4459,0,14,1,5,1,1,0.17739253076221528
4459,1,9,1,2,1,0,0.17739253076221528
4459,2,3,1,1,0,2,0.17739253076221528
4459,3,12,1,4,2,1,0.17739253076221528
4459,4,10,1,2,1,2,0.17739253076221528
4460,0,70,7,21,13,0,0.6006688485409764
4460,1,63,7,14,7,7,0.6006688485409764
4460,2,49,7,7,3,14,0.6006688485409764
4460,3,70,7,21,13,0,0.6006688485409764
4460,4,28,7,35,14,7,0.6006688485409764
4460,5,70,7,7,4,14,0.6006688485409764
4461,0,24,3,6,2,0,0.3082532392728229
4461,1,39,3,6,3,0,0.3082532392728229
4461,2,12,3,6,2,6,0.3082532392728229
4461,3,9,3,9,4,3,0.3082532392728229
4461,4,30,3,6,2,0,0.3082532392728229
4461,5,9,3,12,5,3,0.3082532392728229
4461,6,15,3,0,0,0,0.3082532392728229
4461,7,21,3,12,3,3,0.3082532392728229
4461,8,9,3,9,3,0,0.3082532392728229
4461,9,27,3,9,3,6,0.3082532392728229
4462,0,104,13,26,12,13,0.2845169000877536
4462,1,130,13,13,4,13,0.2845169000877536
4462,2,78,13,0,0,0,0.2845169000877536
4462,3,91,13,39,18,13,0.2845169000877536
4462,4,130,13,39,26,0,0.2845169000877536
4462,5,117,13,26,10,26,0.2845169000877536
4463,0,336,42,126,71,0,0.5539043406302878
4463,1,252,42,168,101,0,0.5539043406302878
4463,2,462,42,84,45,0,0.5539043406302878
4463,3,378,42,210,85,126,0.5539043406302878
4463,4,168,42,42,27,42,0.5539043406302878
4463,5,294,42,0,0,42,0.5539043406302878
4463,6,294,42,84,30,84,0.5539043406302878
4463,7,420,42,42,13,126,0.5539043406302878
4463,8,588,42,42,18,0,0.5539043406302878
4463,9,252,42,42,21,84,0.5539043406302878
4464,0,32,4,16,5,4,0.49132964736865
4464,1,36,4,12,5,0,0.49132964736865
4464,2,36,4,16,9,0,0.49132964736865
4464,3,20,4,8,4,4,0.49132964736865
4464,4,20,4,8,4,0,0.49132964736865
4464,5,40,4,12,5,0,0.49132964736865
4464,6,36,4,20,13,0,0.49132964736865
4465,0,208,26,26,16,0,0.33011400744909764
4465,1,130,26,0,0,26,0.33011400744909764
4465,2,208,26,52,18,26,0.33011400744909764
4465,3,312,26,78,28,52,0.33011400744909764
4466,0,24,12,0,0,12,0.32897033145137183
4466,1,156,12,0,0,24,0.32897033145137183
4466,2,120,12,12,5,0,0.32897033145137183
4466,3,36,12,72,40,0,0.32897033145137183
4466,4,96,12,24,14,0,0.32897033145137183
4466,5,48,12,0,0,12,0.32897033145137183
4466,6,72,12,12,7,36,0.32897033145137183
4466,7,156,12,0,0,0,0.32897033145137183
4466,8,96,12,60,26,24,0.32897033145137183
4467,0,152,19,19,8,38,0.3812528102844783
4467,1,76,19,19,6,19,0.3812528102844783
4467,2,76,19,38,22,19,0.3812528102844783
4467,3,152,19,19,6,38,0.3812528102844783
4467,4,57,19,19,12,57,0.3812528102844783
4467,5,190,19,19,7,19,0.3812528102844783
4468,0,77,7,7,4,14,0.5013109219257458
4468,1,49,7,14,6,7,0.5013109219257458
4468,2,56,7,7,4,7,0.5013109219257458
4469,0,330,33,33,14,66,0.7254325108756097
4469,1,231,33,99,53,66,0.7254325108756097
4469,2,297,33,66,45,66,0.7254325108756097
4469,3,396,33,99,38,33,0.7254325108756097
4469,4,363,33,99,38,0,0.7254325108756097
4469,5,99,33,0,0,99,0.7254325108756097
4469,6,429,33,66,39,132,0.7254325108756097
4470,0,440,55,110,75,0,0.8596575443296489
4470,1,495,55,110,70,110,0.8596575443296489
4470,2,220,55,165,77,0,0.8596575443296489
4470,3,550,55,55,16,110,0.8596575443296489
4470,4,330,55,110,37,0,0.8596575443296489
4470,5,495,55,55,16,0,0.8596575443296489
4470,6,275,55,165,58,55,0.8596575443296489
4470,7,440,55,110,59,55,0.8596575443296489
4471,0,12,3,6,2,6,0.17024345700253007
4471,1,21,3,3,1,0,0.17024345700253007
4471,2,18,3,3,2,3,0.17024345700253007
4471,3,21,3,12,6,3,0.17024345700253007
4472,0,72,8,0,0,8,0.692647480412781
4472,1,40,8,8,5,8,0.692647480412781
4472,2,40,8,8,2,0,0.692647480412781
4473,0,21,3,6,3,3,0.18022154538609164
4473,1,24,3,6,2,3,0.18022154538609164
4473,2,15,3,6,3,6,0.18022154538609164
4473,3,24,3,6,2,6,0.18022154538609164
4473,4,18,3,15,6,0,0.18022154538609164
4473,5,30,3,6,3,3,0.18022154538609164
4473,6,24,3,12,6,3,0.18022154538609164
4473,7,12,3,6,2,3,0.18022154538609164
4473,8,18,3,9,6,6,0.18022154538609164
4474,0,544,68,204,125,68,0.7046636915535511
4474,1,544,68,136,50,136,0.7046636915535511
4474,2,612,68,204,101,136,0.7046636915535511
4474,3,272,68,204,65,68,0.7046636915535511
4474,4,680,68,272,174,0,0.7046636915535511
4474,5,748,68,340,228,68,0.7046636915535511
4474,6,408,68,0,0,0,0.7046636915535511
4474,7,612,68,272,134,68,0.7046636915535511
4474,8,612,68,204,99,68,0.7046636915535511
4474,9,612,68,204,135,68,0.7046636915535511
4474,10,476,68,68,26,0,0.7046636915535511
4474,11,408,68,272,131,68,0.7046636915535511
4474,12,612,68,204,101,68,0.7046636915535511
4475,0,72,18,36,12,0,0.560536439219166
4475,1,162,18,54,25,54,0.560536439219166
4475,2,108,18,90,37,18,0.560536439219166
4475,3,54,18,90,52,72,0.560536439219166
4475,4,126,18,90,36,18,0.560536439219166
4475,5,270,18,18,9,18,0.560536439219166
4475,6,180,18,18,6,0,0.560536439219166
4475,7,108,18,18,8,54,0.560536439219166
4475,8,90,18,18,6,0,0.560536439219166
4475,9,72,18,54,36,0,0.560536439219166
4476,0,64,8,32,17,16,0.48073411581707837
4476,1,64,8,16,6,16,0.48073411581707837
4476,2,96,8,16,10,16,0.48073411581707837
4476,3,96,8,24,8,8,0.48073411581707837
4476,4,96,8,8,3,8,0.48073411581707837
4476,5,64,8,16,7,0,0.48073411581707837
4476,6,72,8,24,9,40,0.48073411581707837
4477,0,40,4,4,2,0,0.29768256659145886
4477,1,44,4,8,5,0,0.29768256659145886
4477,2,28,4,8,4,4,0.29768256659145886
4477,3,28,4,16,5,0,0.29768256659145886
4477,4,20,4,8,3,4,0.29768256659145886
4477,5,16,4,24,7,4,0.29768256659145886
4477,6,28,4,4,1,0,0.29768256659145886
4477,7,24,4,12,5,12,0.29768256659145886
4478,0,170,17,17,10,17,0.8545572096645331
4478,1,136,17,34,17,51,0.8545572096645331
4478,2,51,17,17,11,0,0.8545572096645331
4478,3,102,17,51,30,17,0.8545572096645331
4478,4,170,17,68,42,51,0.8545572096645331
4478,5,136,17,0,0,17,0.8545572096645331
4478,6,85,17,34,16,17,0.8545572096645331
4478,7,102,17,51,25,34,0.8545572096645331
4478,8,85,17,34,22,34,0.8545572096645331
4478,9,187,17,17,9,34,0.8545572096645331
4479,0,60,6,24,12,0,0.46859466790388893
4479,1,42,6,12,7,6,0.46859466790388893
4479,2,36,6,0,0,0,0.46859466790388893
4480,0,56,7,0,0,0,0.571941013278876
4480,1,56,7,0,0,21,0.571941013278876
4480,2,42,7,7,4,21,0.571941013278876
4480,3,28,7,21,9,28,0.571941013278876
4480,4,105,7,28,10,0,0.571941013278876
4480,5,49,7,14,9,14,0.571941013278876
4480,6,35,7,21,13,7,0.571941013278876
4480,7,35,7,14,7,7,0.571941013278876
4480,8,84,7,0,0,0,0.571941013278876
4481,0,324,54,108,67,108,0.5160644737269172
4481,1,270,54,0,0,54,0.5160644737269172
4481,2,162,54,162,95,54,0.5160644737269172
4481,3,324,54,54,16,54,0.5160644737269172
4481,4,540,54,108,55,54,0.5160644737269172
4481,5,486,54,162,70,54,0.5160644737269172
4481,6,324,54,216,148,0,0.5160644737269172
4482,0,65,13,13,5,13,0.5838252361668882
4482,1,104,13,13,6,26,0.5838252361668882
4482,2,65,13,13,4,13,0.5838252361668882
4482,3,117,13,52,17,13,0.5838252361668882
4483,0,44,4,8,3,4,0.09985776586453961
4483,1,24,4,8,2,4,0.09985776586453961
4483,2,20,4,16,9,0,0.09985776586453961
4483,3,28,4,4,2,4,0.09985776586453961
4483,4,60,4,12,7,0,0.09985776586453961
4484,0,90,9,18,8,0,0.8671706817129297
4484,1,36,9,18,10,9,0.8671706817129297
4484,2,99,9,36,20,27,0.8671706817129297
4484,3,54,9,9,2,0,0.8671706817129297
4484,4,54,9,9,3,0,0.8671706817129297
4484,5,90,9,9,4,27,0.8671706817129297
4485,0,28,4,4,1,4,0.16876186794556727
4485,1,8,4,12,3,8,0.16876186794556727
4485,2,28,4,0,0,4,0.16876186794556727
4485,3,24,4,8,3,8,0.16876186794556727
4485,4,36,4,16,9,4,0.16876186794556727
4485,5,24,4,4,1,4,0.16876186794556727
4485,6,28,4,4,1,16,0.16876186794556727
4485,7,40,4,8,3,0,0.16876186794556727
4485,8,24,4,8,2,0,0.16876186794556727
4486,0,60,5,5,2,10,0.5183212853227501
4486,1,50,5,5,1,0,0.5183212853227501
4486,2,30,5,25,8,5,0.5183212853227501
4486,3,45,5,0,0,10,0.5183212853227501
4486,4,45,5,10,5,0,0.5183212853227501
4486,5,35,5,5,3,0,0.5183212853227501
4486,6,35,5,5,1,0,0.5183212853227501
4486,7,35,5,15,9,5,0.5183212853227501
4486,8,50,5,20,6,0,0.5183212853227501
4487,0,42,6,12,7,6,0.48860546907632896
4487,1,12,6,6,3,0,0.48860546907632896
4487,2,78,6,18,6,6,0.48860546907632896
4487,3,66,6,18,11,12,0.48860546907632896
4487,4,60,6,12,6,0,0.48860546907632896
4487,5,54,6,6,3,18,0.48860546907632896
4487,6,24,6,18,7,6,0.48860546907632896
4488,0,297,33,0,0,66,0.7219192524289801
4488,1,198,33,66,42,0,0.7219192524289801
4488,2,231,33,33,18,33,0.7219192524289801
4488,3,396,33,66,38,66,0.7219192524289801
4488,4,132,33,66,29,33,0.7219192524289801
4488,5,132,33,66,45,33,0.7219192524289801
4488,6,198,33,99,42,33,0.7219192524289801
4489,0,77,11,22,14,11,0.33694862609603377
4489,1,110,11,11,5,0,0.33694862609603377
4489,2,77,11,11,5,11,0.33694862609603377
4489,3,99,11,22,6,33,0.33694862609603377
4489,4,110,11,11,6,22,0.33694862609603377
4489,5,132,11,33,15,0,0.33694862609603377
4489,6,88,11,55,23,11,0.33694862609603377
4489,7,110,11,11,7,22,0.33694862609603377
4489,8,110,11,33,19,0,0.33694862609603377
4490,0,518,37,74,39,74,0.7933798530841684
4490,1,407,37,111,52,0,0.7933798530841684
4490,2,222,37,111,62,37,0.7933798530841684
4490,3,148,37,74,43,0,0.7933798530841684
4490,4,370,37,74,38,0,0.7933798530841684
4490,5,407,37,37,24,37,0.7933798530841684
4491,0,210,30,90,48,90,0.7766214536596703
4491,1,300,30,90,55,0,0.7766214536596703
4491,2,120,30,210,109,0,0.7766214536596703
4491,3,360,30,30,11,60,0.7766214536596703
4491,4,270,30,90,48,0,0.7766214536596703
4491,5,240,30,0,0,30,0.7766214536596703
4492,0,12,2,6,3,4,0.20559509586143393
4492,1,4,2,10,6,0,0.20559509586143393
4492,2,14,2,8,5,6,0.20559509586143393
4492,3,12,2,4,1,2,0.20559509586143393
4492,4,14,2,2,1,2,0.20559509586143393
4492,5,32,2,2,1,2,0.20559509586143393
4492,6,14,2,2,0,2,0.20559509586143393
4492,7,24,2,4,1,0,0.20559509586143393
4493,0,16,4,4,1,16,0.36659346520145414
4493,1,36,4,8,5,4,0.36659346520145414
4493,2,56,4,8,3,4,0.36659346520145414
4493,3,28,4,20,8,12,0.36659346520145414
4493,4,40,4,12,4,0,0.36659346520145414
4493,5,32,4,12,4,4,0.36659346520145414
4493,6,40,4,16,8,8,0.36659346520145414
4493,7,52,4,4,1,0,0.36659346520145414
4493,8,20,4,8,2,4,0.36659346520145414
4493,9,36,4,4,1,0,0.36659346520145414
4494,0,273,39,78,24,0,0.6928584951447271
4494,1,273,39,156,78,78,0.6928584951447271
4494,2,312,39,39,23,78,0.6928584951447271
4494,3,273,39,156,63,78,0.6928584951447271
4494,4,273,39,78,35,39,0.6928584951447271
4494,5,273,39,117,36,78,0.6928584951447271
4495,0,30,5,20,8,5,0.5288864558608624
4495,1,40,5,5,2,5,0.5288864558608624
4495,2,30,5,5,3,5,0.5288864558608624
4495,3,45,5,15,7,0,0.5288864558608624
4495,4,60,5,25,13,5,0.5288864558608624
4495,5,25,5,15,4,5,0.5288864558608624
4495,6,55,5,5,2,0,0.5288864558608624
4495,7,45,5,5,2,0,0.5288864558608624
4495,8,40,5,5,1,20,0.5288864558608624
4496,0,243,27,27,16,81,0.8310639668775742
4496,1,243,27,27,13,54,0.8310639668775742
4496,2,216,27,81,43,0,0.8310639668775742
4496,3,216,27,27,14,54,0.8310639668775742
4496,4,297,27,27,17,27,0.8310639668775742
4496,5,351,27,27,14,27,0.8310639668775742
4496,6,108,27,27,15,0,0.8310639668775742
4496,7,108,27,27,8,0,0.8310639668775742
4496,8,162,27,54,27,54,0.8310639668775742
4496,9,297,27,108,45,0,0.8310639668775742
4496,10,486,27,27,14,27,0.8310639668775742
4497,0,21,3,15,5,3,0.16693832662063693
4497,1,36,3,6,2,0,0.16693832662063693
4497,2,24,3,6,2,3,0.16693832662063693
4497,3,36,3,3,1,6,0.16693832662063693
4497,4,21,3,3,1,3,0.16693832662063693
4497,5,18,3,15,7,0,0.16693832662063693
4497,6,27,3,9,3,0,0.16693832662063693
4498,0,345,23,46,28,23,0.37031428334585903
4498,1,92,23,0,0,23,0.37031428334585903
4498,2,115,23,0,0,0,0.37031428334585903
4498,3,115,23,46,15,0,0.37031428334585903
4498,4,138,23,23,11,46,0.37031428334585903
