contract_id,seats_start,logins_total,active_users,renewed,seat_change
2308,17,27.818181818181817,3.0,0,5
2309,8,11.0,2.0,1,0
2310,83,336.0,48.0,1,25
2311,25,142.8,17.0,1,0
2312,13,45.5,5.0,0,-1
2313,39,146.66666666666666,22.0,1,-2
2314,15,45.5,6.0,1,-1
2315,62,97.0,11.0,1,11
2316,32,224.4,22.0,1,-2
2317,90,241.66666666666666,29.0,1,-9
2318,15,30.625,5.0,0,1
2319,62,497.7142857142857,52.0,1,9
2320,29,171.0,19.0,1,-2
2321,56,435.6923076923077,48.0,1,6
2322,14,17.428571428571427,2.0,1,0
2323,17,70.85714285714286,8.0,1,0
2324,18,65.45454545454545,9.0,1,0
2325,10,23.4,3.0,1,1
2326,7,36.0,6.0,1,3
2327,53,297.0,44.0,1,3
2328,7,30.0,4.0,1,0
2329,16,24.8,4.0,0,4
2330,89,251.42857142857142,32.0,1,2
2331,12,28.88888888888889,4.0,0,2
2332,7,18.4,2.0,1,3
2333,5,12.8,2.0,1,0
2334,12,25.6,4.0,1,-1
2335,12,44.8,8.0,1,3
2336,39,60.75,9.0,1,7
2337,23,143.55555555555554,17.0,1,7
2338,24,108.0,15.0,1,-2
2339,31,112.0,12.0,1,-5
2340,21,108.0,12.0,1,4
2341,38,152.0,16.0,1,11
2342,28,237.71428571428572,26.0,1,10
2343,15,95.33333333333333,13.0,1,4
2344,13,90.2,11.0,1,4
2345,62,58.8,7.0,0,0
2346,5,16.0,2.0,0,0
2347,15,46.0,7.0,0,-2
2348,20,72.9,9.0,1,-2
2349,20,114.54545454545455,14.0,1,4
2350,7,15.5,2.0,0,-1
2351,50,366.6666666666667,40.0,1,-6
2352,62,190.4,28.0,1,5
2353,15,30.4,4.0,1,5
2354,83,130.0,15.0,1,13
2355,6,19.666666666666668,2.0,0,0
2356,8,29.6,4.0,1,0
2357,30,114.0,12.0,1,3
2358,16,51.6,6.0,0,3
2359,19,130.28571428571428,16.0,1,7
2360,22,128.33333333333334,14.0,1,9
2361,53,321.42857142857144,45.0,1,-2
2362,25,117.0909090909091,14.0,1,-1
2363,11,54.25,7.0,1,3
2364,16,28.0,4.0,1,1
2365,51,268.22222222222223,34.0,1,22
2366,37,179.8,29.0,1,-2
2367,6,16.266666666666666,2.0,0,0
2368,14,17.25,3.0,0,2
2369,14,102.0,12.0,1,-1
2370,12,38.0,4.0,0,1
2371,12,28.2,3.0,0,5
2372,26,116.0,12.0,1,4
2373,23,46.285714285714285,6.0,1,-4
2374,9,34.0,4.0,0,3
2375,16,20.25,3.0,0,0
2376,20,112.5,15.0,1,2
2377,50,256.1666666666667,29.0,1,13
2378,28,79.44444444444444,11.0,1,11
2379,43,181.5,22.0,1,17
2380,27,157.71428571428572,23.0,1,9
2381,21,141.42857142857142,18.0,1,0
2382,14,66.66666666666667,8.0,1,-1
2383,8,34.666666666666664,4.0,1,-1
2384,47,270.14285714285717,31.0,1,-5
2385,20,101.75,11.0,1,0
2386,18,134.4,16.0,1,0
2387,14,45.0,5.0,1,1
2388,126,503.5,53.0,1,58
2389,306,1904.0,238.0,1,91
2390,10,74.4,8.0,1,1
2391,85,341.0,44.0,1,2
2392,10,54.0,6.0,1,-1
2393,7,31.0,3.0,1,-1
2394,15,47.25,7.0,1,0
2395,13,32.0,4.0,1,5
2396,14,13.2,2.0,1,4
2397,20,114.0,15.0,1,7
2398,7,26.0,4.0,1,2
2399,21,19.285714285714285,3.0,1,2
2400,51,178.5,21.0,0,0
2401,41,189.0,24.0,1,19
2402,43,44.625,7.0,1,-4
2403,31,136.0,16.0,1,8
2404,58,290.4,44.0,1,10
2405,90,268.3333333333333,46.0,1,16
2406,17,116.0,10.0,0,4
2407,19,126.55555555555556,17.0,1,-1
2408,14,73.33333333333333,10.0,1,-1
2409,34,96.8,11.0,1,9
2410,5,17.428571428571427,2.0,0,1
2411,28,91.66666666666667,11.0,1,1
2412,7,30.0,4.0,0,1
2413,5,17.5,2.0,1,0
2414,32,60.9,7.0,0,15
2415,46,236.25,27.0,1,5
2416,24,57.333333333333336,8.0,1,6
2417,15,29.0,4.0,0,4
2418,7,7.428571428571429,1.0,0,0
2419,13,47.0,6.0,1,0
2420,23,98.66666666666667,12.0,1,0
2421,43,221.42857142857142,25.0,1,-4
2422,13,58.5,9.0,1,1
2423,48,231.0,28.0,1,10
2424,23,142.5,15.0,1,-4
2425,19,51.333333333333336,7.0,0,4
2426,15,22.5,3.0,1,0
2427,36,294.5,31.0,1,11
2428,43,133.0,19.0,1,-4
2429,50,143.55555555555554,17.0,1,19
2430,13,54.0,6.0,1,1
2431,18,170.0,15.0,1,-2
2432,16,52.0,8.0,1,-2
2433,26,99.0,11.0,0,6
2434,44,146.57142857142858,19.0,1,-2
2435,34,116.0,16.0,1,14
2436,53,308.0,42.0,1,-5
2437,42,93.88888888888889,13.0,1,15
2438,20,73.5,7.0,1,8
2439,12,64.0,8.0,1,0
2440,15,24.5,3.0,1,3
2441,6,16.88888888888889,2.0,1,0
2442,52,63.9,9.0,1,4
2443,32,114.0,18.0,1,13
2444,36,108.5,14.0,1,2
2445,27,102.85714285714286,15.0,1,0
2446,34,129.5,14.0,1,7
2447,13,28.0,8.0,1,5
2448,8,33.75,5.0,0,1
2449,15,35.0,6.0,0,5
2450,42,210.25,29.0,1,9
2451,38,115.375,13.0,1,12
2452,20,96.66666666666667,15.0,1,-3
2453,30,140.0,21.0,1,3
2454,45,40.0,5.0,1,15
2455,31,269.2857142857143,29.0,1,-5
2456,7,7.0,1.0,0,2
2457,58,135.0,25.0,1,18
2458,12,83.11111111111111,11.0,1,4
2459,11,53.9,7.0,1,-1
2460,47,237.6,33.0,1,4
2461,20,91.66666666666667,11.0,1,4
2462,135,367.2,51.0,1,26
2463,110,296.0,37.0,1,53
2464,54,118.85714285714286,16.0,1,6
2465,24,96.25,14.0,1,0
2466,22,65.8,7.0,1,1
2467,15,50.666666666666664,8.0,1,0
2468,7,40.55555555555556,5.0,1,3
2469,23,153.9,19.0,1,-2
2470,15,26.142857142857142,3.0,1,5
2471,13,74.66666666666667,8.0,0,5
2472,15,7.8,1.0,1,6
2473,16,50.75,7.0,1,3
2474,83,126.0,18.0,0,-14
2475,27,124.0,16.0,1,9
2476,68,264.6,27.0,0,0
2477,15,27.0,3.0,1,3
2478,38,227.07692307692307,24.0,1,-7
2479,17,137.5,15.0,1,2
2480,10,18.0,2.0,0,4
2481,20,85.71428571428571,8.0,1,1
2482,22,39.42857142857143,4.0,0,7
2483,38,46.0,6.0,1,11
2484,57,325.38461538461536,47.0,1,24
2485,19,25.6,4.0,1,7
2486,17,21.375,3.0,0,3
2487,56,219.42857142857142,24.0,1,13
2488,37,204.0,27.0,1,-4
2489,14,80.0,8.0,1,3
2490,12,50.0,6.0,1,0
2491,17,30.666666666666668,4.0,1,3
2492,16,31.666666666666668,5.0,1,5
2493,38,168.0,24.0,1,3
2494,8,15.428571428571429,2.0,0,3
2495,15,88.83333333333333,13.0,1,0
2496,152,1132.3333333333333,129.0,1,-18
2497,18,62.4,6.0,0,1
2498,12,7.9,1.0,1,2
2499,144,738.0,82.0,1,8
2500,74,324.0,40.0,1,3
2501,9,17.4,3.0,1,0
2502,13,78.85714285714286,8.0,0,6
2503,9,50.57142857142857,6.0,1,0
2504,11,34.4,4.0,0,0
2505,7,17.142857142857142,2.0,1,2
2506,13,53.666666666666664,7.0,0,-1
2507,23,106.85714285714286,17.0,1,6
2508,23,48.0,6.0,1,0
2509,27,82.0,10.0,0,12
2510,31,72.0,9.0,1,4
2511,36,162.66666666666666,16.0,1,15
2512,46,95.85714285714286,11.0,1,3
2513,17,39.666666666666664,7.0,1,2
2514,33,111.0,15.0,1,14
2515,31,145.66666666666666,19.0,1,-2
2516,21,143.33333333333334,20.0,1,-1
2517,53,121.33333333333333,14.0,1,15
2518,27,91.0,13.0,0,-4
2519,22,121.14285714285714,16.0,1,10
2520,9,26.333333333333332,3.0,1,0
2521,20,112.125,13.0,1,-2
2522,98,576.0,64.0,1,16
2523,67,396.0,44.0,1,11
2524,23,106.16666666666667,13.0,1,1
2525,13,44.0,5.0,1,2
2526,28,93.75,15.0,1,13
2527,13,7.714285714285714,1.0,0,-1
2528,25,59.42857142857143,8.0,0,-1
2529,18,97.5,13.0,1,1
2530,7,31.5,3.0,1,3
2531,27,135.0,15.0,1,2
2532,21,91.0,13.0,0,-2
2533,18,40.55555555555556,5.0,0,8
2534,78,224.0,32.0,1,0
2535,19,61.6,7.0,1,-1
2536,7,50.4,6.0,0,0
2537,24,180.0,18.0,1,4
2538,33,39.285714285714285,5.0,0,-2
2539,12,78.33333333333333,10.0,1,4
2540,74,145.77777777777777,16.0,1,4
2541,28,126.0,18.0,1,13
2542,24,48.3,7.0,1,-1
2543,84,139.5,18.0,1,-14
2544,27,96.92307692307692,12.0,1,-2
2545,9,22.0,4.0,0,0
2546,29,83.6,11.0,1,11
2547,16,126.0,12.0,1,5
2548,27,80.0,10.0,1,10
2549,18,82.85714285714286,10.0,1,8
2550,23,91.0,13.0,1,0
2551,203,521.3333333333334,68.0,1,18
2552,29,86.0,10.0,1,13
2553,29,66.375,9.0,1,-2
2554,21,108.0,16.0,0,-3
2555,48,52.5,7.0,1,-8
2556,12,56.18181818181818,6.0,1,0
2557,46,118.75,15.0,0,-3
2558,9,36.0,5.0,1,1
2559,24,8.555555555555555,1.0,1,4
2560,29,201.25,23.0,1,-4
2561,21,126.0,16.0,0,0
2562,94,731.4285714285714,80.0,1,0
2563,24,136.0,20.0,1,0
2564,12,16.666666666666668,2.0,0,4
2565,81,234.0,24.0,0,-3
2566,25,98.0,14.0,1,-4
2567,7,8.636363636363637,1.0,1,0
2568,54,304.0,32.0,1,-2
2569,14,74.0,8.0,1,3
2570,29,30.0,4.0,0,3
2571,14,73.8,9.0,1,6
2572,8,48.0,6.0,1,2
2573,80,456.42857142857144,71.0,1,-4
2574,29,62.125,7.0,0,11
2575,10,9.88888888888889,1.0,1,2
2576,29,48.0,6.0,1,13
2577,13,47.5,5.0,1,5
2578,14,67.55555555555556,8.0,1,-2
2579,25,31.0,4.0,1,11
2580,20,112.66666666666667,13.0,1,-2
2581,91,568.0,71.0,1,43
2582,15,45.0,5.0,1,-2
2583,18,44.4,6.0,1,2
2584,27,25.333333333333332,3.0,1,11
2585,17,30.0,4.0,1,3
2586,10,8.0,1.0,0,0
2587,16,56.25,9.0,1,-3
2588,28,115.2,18.0,1,-4
2589,5,8.0,1.0,0,0
2590,7,0.0,0.0,0,-1
2591,17,100.8,12.0,1,2
2592,18,134.4,14.0,1,0
2593,21,26.666666666666668,4.0,0,-3
2594,27,33.714285714285715,4.0,0,4
2595,37,224.0,28.0,1,12
2596,49,153.0,15.0,1,15
2597,18,84.0,12.0,0,-2
2598,54,309.75,42.0,1,-1
2599,39,180.0,18.0,1,17
2600,93,367.2,51.0,1,37
2601,12,73.33333333333333,10.0,1,3
2602,9,14.666666666666666,2.0,0,-1
2603,68,73.5,12.0,1,20
2604,22,39.54545454545455,5.0,0,2
2605,12,51.333333333333336,7.0,1,0
2606,15,63.0,7.0,0,5
2607,34,137.6,16.0,1,0
2608,9,48.0,6.0,0,4
2609,23,100.28571428571429,13.0,0,7
2610,22,35.42857142857143,4.0,1,8
2611,30,70.875,9.0,1,4
2612,14,45.625,5.0,1,-1
2613,33,161.0,21.0,1,8
2614,10,50.714285714285715,5.0,0,4
2615,38,236.375,31.0,1,16
2616,52,115.5,11.0,1,-6
2617,17,80.0,9.0,1,6
2618,43,176.0,22.0,1,9
2619,30,45.0,5.0,1,13
2620,8,18.666666666666668,2.0,1,2
2621,7,38.75,5.0,0,0
2622,24,88.0,12.0,1,2
2623,12,46.0,6.0,0,5
2624,26,84.33333333333333,11.0,1,3
2625,17,101.83333333333333,13.0,1,1
2626,57,304.0,48.0,1,24
2627,20,153.0,18.0,1,3
2628,36,104.0,13.0,1,8
2629,27,165.6,18.0,1,11
2630,21,120.0,15.0,1,9
2631,43,122.2,13.0,1,1
2632,10,75.375,9.0,1,4
2633,25,70.0,12.0,1,6
2634,13,97.5,10.0,1,0
2635,9,9.666666666666666,1.0,1,3
2636,11,20.4,2.0,1,-1
2637,18,66.0,11.0,0,0
2638,18,117.85714285714286,15.0,1,8
2639,98,650.6666666666666,64.0,1,-6
2640,7,30.0,3.0,1,3
2641,14,70.0,10.0,1,5
2642,19,67.5,9.0,0,2
2643,58,296.0,37.0,1,-5
2644,37,96.0,12.0,0,12
2645,13,96.0,11.0,1,2
2646,11,54.0,6.0,1,-2
2647,6,13.2,2.0,1,2
2648,8,13.11111111111111,2.0,0,2
2649,8,35.0,5.0,1,2
2650,15,15.75,2.0,0,3
2651,88,472.5,45.0,1,16
2652,6,33.714285714285715,4.0,1,0
2653,7,29.666666666666668,3.0,0,3
2654,19,65.25,9.0,1,1
2655,22,22.5,3.0,1,0
2656,23,24.0,3.0,0,-4
2657,25,81.66666666666667,10.0,1,8
2658,16,50.4,7.0,1,1
2659,61,69.66666666666667,11.0,1,24
2660,19,33.6,4.0,1,0
2661,23,57.0,7.0,0,11
2662,37,155.16666666666666,19.0,1,15
2663,10,64.72727272727273,8.0,0,1
2664,52,20.0,3.0,1,0
2665,22,32.666666666666664,4.0,0,4
2666,30,204.0,24.0,1,9
2667,6,8.4,1.0,1,0
2668,10,48.857142857142854,6.0,0,-1
2669,31,192.5,22.0,0,-5
2670,17,69.0,8.0,0,7
2671,21,122.85714285714286,20.0,1,5
2672,59,63.0,9.0,1,17
2673,26,157.33333333333334,16.0,1,6
2674,26,14.444444444444445,2.0,1,7
2675,25,63.27272727272727,8.0,1,9
2676,5,14.25,2.0,1,2
2677,23,15.0,2.0,0,1
2678,22,79.44444444444444,11.0,1,9
2679,11,37.77777777777778,5.0,1,0
2680,39,165.0,20.0,1,14
2681,7,37.5,5.0,0,2
2682,7,7.625,1.0,1,-1
2683,15,24.75,3.0,0,4
2684,13,29.2,4.0,0,-1
2685,16,75.77777777777777,11.0,1,4
2686,11,18.0,3.0,1,0
2687,20,116.66666666666667,14.0,1,9
2688,18,155.625,15.0,1,0
2689,46,104.0,13.0,0,3
2690,24,47.45454545454545,6.0,1,-4
2691,44,187.2,26.0,1,13
2692,26,109.33333333333333,12.0,1,-4
2693,20,118.5,15.0,1,4
2694,17,14.5,2.0,0,3
2695,20,81.88888888888889,11.0,1,5
2696,23,67.83333333333333,11.0,0,4
2697,15,94.5,9.0,1,-1
2698,39,99.0,11.0,1,0
2699,23,100.0,14.0,1,6
2700,9,48.5,6.0,0,0
2701,59,425.0,50.0,1,5
2702,9,16.666666666666668,2.0,1,4
2703,10,40.0,4.0,1,3
2704,18,71.66666666666667,10.0,1,1
2705,34,52.5,7.0,0,-2
2706,52,71.16666666666667,7.0,1,-7
2707,16,33.5,4.0,0,4
2708,11,45.333333333333336,4.0,0,0
2709,38,136.0,24.0,1,1
2710,19,78.75,9.0,1,3
2711,30,23.571428571428573,3.0,1,-1
2712,11,82.0,9.0,1,5
2713,28,136.16666666666666,19.0,1,1
2714,14,17.0,2.0,0,4
2715,10,68.83333333333333,7.0,1,3
2716,9,54.0,6.0,1,1
2717,14,32.916666666666664,5.0,1,4
2718,9,58.285714285714285,6.0,0,3
2719,21,104.5,11.0,0,1
2720,43,289.0,34.0,1,-5
2721,36,152.0,16.0,1,12
2722,5,7.0,1.0,0,0
2723,22,54.0,7.0,1,5
2724,18,17.2,2.0,0,5
2725,26,91.0,9.0,0,11
2726,12,21.2,2.0,1,-1
2727,36,136.8,18.0,1,13
2728,28,151.11111111111111,20.0,1,5
2729,9,17.0,2.0,0,0
2730,52,153.0,17.0,1,5
2731,18,106.28571428571429,12.0,1,0
2732,14,49.5,6.0,1,1
2733,14,88.0,12.0,1,2
2734,423,1404.0,189.0,1,29
2735,100,519.75,63.0,1,18
2736,20,105.6,12.0,1,2
2737,42,30.666666666666668,4.0,0,15
2738,21,162.0,18.0,1,9
2739,60,121.33333333333333,14.0,0,-1
2740,20,49.0,7.0,1,2
2741,16,72.0,9.0,1,5
2742,24,27.0,4.0,0,10
2743,33,170.85714285714286,26.0,1,4
2744,20,81.0,9.0,1,-3
2745,61,436.3333333333333,51.0,1,-9
2746,44,78.0,10.0,1,2
2747,59,27.555555555555557,4.0,0,24
2748,70,320.0,40.0,1,-9
2749,34,230.0,23.0,1,13
2750,15,58.333333333333336,7.0,1,-1
2751,52,156.0,18.0,1,24
2752,60,32.0,4.0,0,5
2753,8,19.142857142857142,2.0,0,0
2754,13,15.6,2.0,0,0
2755,25,60.375,7.0,1,12
2756,10,75.2,8.0,0,0
2757,65,201.14285714285714,22.0,1,31
2758,25,94.5,14.0,1,6
2759,28,117.0,13.0,1,12
2760,53,330.0,44.0,1,11
2761,23,60.857142857142854,6.0,1,11
2762,13,70.0,10.0,0,3
2763,6,27.6,4.0,0,2
2764,22,140.0,14.0,1,6
2765,13,38.57142857142857,6.0,1,-1
2766,8,44.166666666666664,5.0,1,0
2767,48,289.54545454545456,35.0,1,17
2768,44,67.5,9.0,1,-3
2769,8,14.5,2.0,0,0
2770,18,60.666666666666664,7.0,1,6
2771,11,12.5,2.0,0,1
2772,126,205.0,25.0,1,1
2773,46,246.5,29.0,1,2
2774,80,427.5,45.0,1,-2
2775,14,78.22222222222223,8.0,1,3
2776,44,70.4,11.0,1,20
2777,9,36.25,5.0,1,0
2778,14,50.4,7.0,1,2
2779,18,153.75,15.0,1,4
2780,62,126.0,21.0,1,-3
2781,13,44.5,5.0,0,-1
2782,46,32.0,3.0,1,0
2783,13,24.857142857142858,3.0,1,1
2784,102,238.0,34.0,1,4
2785,14,76.57142857142857,8.0,1,-1
2786,16,46.2,7.0,0,1
2787,15,51.54545454545455,7.0,1,2
2788,43,208.33333333333334,25.0,1,20
2789,8,35.2,4.0,0,1
2790,15,28.0,3.0,1,7
2791,14,87.5,10.0,1,0
2792,13,9.571428571428571,1.0,1,0
2793,42,216.0,24.0,0,0
2794,61,303.4,41.0,1,30
2795,11,36.0,5.0,0,5
2796,79,454.1111111111111,67.0,1,5
2797,58,272.22222222222223,35.0,1,5
2798,16,84.85714285714286,9.0,1,-1
2799,12,108.0,9.0,1,5
2800,79,358.75,41.0,1,24
2801,14,23.666666666666668,3.0,0,1
2802,22,57.75,7.0,1,1
2803,7,24.75,3.0,1,1
2804,27,52.2,6.0,1,0
2805,13,86.625,11.0,1,0
2806,28,32.30769230769231,4.0,1,11
2807,28,35.333333333333336,4.0,1,-1
2808,22,64.0,8.0,1,8
2809,47,361.2,42.0,1,17
2810,15,36.42857142857143,5.0,0,0
2811,11,25.0,3.0,0,0
2812,22,127.5,15.0,1,10
2813,15,63.0,7.0,1,2
2814,41,362.6666666666667,34.0,1,2
2815,19,43.8,6.0,1,6
2816,19,55.8,9.0,0,2
2817,17,124.83333333333333,14.0,1,-2
2818,8,31.0,4.0,1,0
2819,81,446.25,51.0,1,-2
2820,6,9.11111111111111,1.0,1,2
2821,37,165.0,22.0,1,-6
2822,18,82.0,10.0,1,8
2823,18,116.25,15.0,0,8
2824,37,220.4,29.0,1,-1
2825,18,55.333333333333336,6.0,0,0
2826,73,256.2857142857143,26.0,1,24
2827,107,387.3333333333333,42.0,1,-4
2828,18,48.125,5.0,1,0
2829,6,7.428571428571429,1.0,1,0
2830,220,419.75,73.0,1,39
2831,55,342.44444444444446,46.0,1,-10
2832,33,126.42857142857143,15.0,1,0
2833,22,138.0,15.0,1,9
2834,39,64.0,8.0,1,-2
2835,41,189.0,21.0,1,20
2836,6,29.0,3.0,1,0
2837,9,53.333333333333336,6.0,0,3
2838,6,8.6,1.0,1,1
2839,25,78.83333333333333,11.0,1,-1
2840,16,104.0,13.0,1,-1
2841,6,22.875,3.0,0,0
2842,20,129.6,18.0,1,2
2843,22,66.0,9.0,1,3
2844,45,128.8,14.0,1,3
2845,6,0.0,0.0,0,2
2846,22,141.66666666666666,17.0,1,1
2847,23,98.0,14.0,1,-3
2848,31,31.875,5.0,1,4
2849,23,94.25,13.0,1,3
2850,8,8.0,1.0,1,0
2851,8,52.36363636363637,6.0,1,3
2852,61,198.8,28.0,1,-1
2853,24,39.2,7.0,0,8
2854,45,213.33333333333334,32.0,1,-8
2855,26,131.75,17.0,1,-3
2856,39,289.8333333333333,37.0,1,10
2857,14,123.75,11.0,0,6
2858,14,9.076923076923077,1.0,1,1
2859,93,669.375,85.0,1,12
2860,9,47.857142857142854,5.0,0,2
2861,13,65.6,8.0,1,0
2862,20,130.0,16.0,0,9
2863,10,21.0,3.0,0,0
2864,95,607.1428571428571,85.0,1,26
2865,18,20.0,3.0,1,-3
2866,20,30.0,4.0,0,0
2867,35,201.14285714285714,22.0,1,17
2868,25,62.22222222222222,7.0,1,6
2869,18,17.2,2.0,1,7
2870,25,33.77777777777778,4.0,0,11
2871,95,441.0,70.0,1,37
2872,5,22.285714285714285,3.0,1,2
2873,27,120.25,13.0,0,3
2874,19,73.0,9.0,0,0
2875,16,34.15384615384615,4.0,1,5
2876,19,52.5,7.0,0,8
2877,23,80.0,10.0,0,9
2878,10,9.142857142857142,1.0,0,2
2879,36,42.0,6.0,0,-6
2880,15,86.66666666666667,13.0,1,1
2881,18,67.5,9.0,1,3
2882,15,53.0,7.0,1,-2
2883,25,168.0,20.0,0,10
2884,13,68.25,7.0,0,0
2885,9,26.25,3.0,0,0
2886,35,226.8,27.0,1,1
2887,26,40.25,7.0,0,2
2888,24,131.2,16.0,1,7
2889,35,108.0,12.0,1,3
2890,32,142.0,18.0,1,-4
2891,67,452.4,58.0,1,33
2892,45,246.5,29.0,1,-1
2893,25,135.0,15.0,1,6
2894,17,120.75,14.0,1,0
2895,39,114.8,14.0,0,13
2896,21,33.333333333333336,4.0,1,7
2897,14,46.2,7.0,1,6
2898,15,90.0,9.0,0,1
2899,17,19.8,3.0,1,8
2900,15,61.0,10.0,1,-2
2901,41,147.0,21.0,1,3
2902,5,14.444444444444445,2.0,1,1
2903,45,278.6666666666667,38.0,1,12
2904,18,81.0,9.0,0,6
2905,14,75.6,7.0,1,5
2906,23,41.666666666666664,5.0,0,8
2907,57,36.666666666666664,5.0,1,-4
2908,10,17.333333333333332,2.0,0,3
2909,26,61.875,9.0,1,1
2910,17,57.0,7.0,0,7
2911,17,71.0,9.0,1,8
2912,29,66.0,11.0,1,0
2913,9,49.54545454545455,5.0,0,2
2914,9,0.0,0.0,0,4
2915,26,75.71428571428571,10.0,0,5
2916,12,32.4,4.0,1,5
2917,31,196.26666666666668,23.0,1,-2
2918,22,107.9,13.0,1,7
2919,108,762.8571428571429,89.0,1,18
2920,7,19.8,3.0,1,0
2921,24,134.4,16.0,1,-1
2922,20,122.18181818181819,16.0,1,5
2923,79,239.25,29.0,1,6
2924,32,182.0,21.0,1,-6
2925,12,96.25,11.0,1,5
2926,48,44.8,7.0,0,2
2927,68,460.0,52.0,1,-4
2928,70,336.875,49.0,1,-2
2929,28,96.0,13.0,1,6
2930,109,676.0,78.0,1,20
2931,5,14.2,2.0,1,2
2932,100,502.5,67.0,1,17
2933,16,81.0,9.0,1,-1
2934,12,23.571428571428573,3.0,1,3
2935,30,182.4,24.0,1,3
2936,9,16.5,2.0,0,0
2937,40,110.5,13.0,1,-3
2938,9,37.142857142857146,4.0,0,0
2939,36,98.0,14.0,0,-6
2940,6,32.0,4.0,0,0
2941,62,254.375,37.0,1,29
2942,21,104.0,13.0,1,4
2943,23,26.22222222222222,4.0,0,8
2944,16,47.6,7.0,0,-1
2945,167,1022.4,142.0,1,-24
2946,11,65.33333333333333,8.0,1,2
2947,37,58.333333333333336,7.0,1,0
2948,19,50.285714285714285,8.0,0,0
2949,13,94.28571428571429,11.0,1,-1
2950,191,900.7142857142857,97.0,1,19
2951,31,144.22222222222223,22.0,1,5
2952,101,293.46153846153845,35.0,1,28
2953,22,80.6,13.0,1,0
2954,14,36.666666666666664,4.0,1,0
2955,9,25.0,3.0,1,1
2956,73,377.14285714285717,40.0,1,22
2957,56,308.0,44.0,1,17
2958,26,99.2,16.0,1,-4
2959,27,50.76923076923077,6.0,1,-2
2960,12,35.0,5.0,1,4
2961,17,41.666666666666664,5.0,1,4
2962,19,123.25,17.0,1,4
2963,14,26.1,3.0,1,3
2964,14,53.0,6.0,1,0
2965,73,149.83333333333334,29.0,0,3
2966,30,126.55555555555556,17.0,1,7
2967,11,43.0,6.0,1,0
2968,76,412.8,48.0,1,-14
2969,7,28.0,3.0,1,3
2970,52,300.6666666666667,41.0,1,18
2971,21,41.42857142857143,5.0,0,-2
2972,11,41.142857142857146,4.0,0,1
2973,16,62.666666666666664,8.0,0,7
2974,13,22.5,3.0,0,0
2975,26,154.28571428571428,20.0,0,-1
2976,29,58.0,6.0,1,1
2977,48,200.42857142857142,23.0,1,1
2978,16,68.4,9.0,0,5
2979,30,200.0,20.0,1,11
2980,32,81.4,11.0,1,0
2981,19,13.333333333333334,2.0,0,9
2982,19,37.81818181818182,4.0,0,4
2983,79,388.8,48.0,1,-10
2984,8,15.555555555555555,2.0,0,2
2985,11,9.222222222222221,1.0,1,4
2986,15,67.0,8.0,0,-2
2987,25,45.69230769230769,6.0,0,0
2988,22,146.25,15.0,1,7
2989,18,33.0,4.0,0,8
2990,30,166.75,23.0,1,2
2991,22,139.63636363636363,16.0,1,0
2992,19,113.33333333333333,17.0,1,0
2993,18,100.71428571428571,15.0,1,7
2994,60,197.6,26.0,1,23
2995,28,73.75,10.0,1,12
2996,32,97.14285714285714,10.0,1,7
2997,30,70.0,10.0,1,4
2998,160,381.25,50.0,1,11
2999,9,24.5,3.0,1,1
3000,22,65.33333333333333,8.0,0,10
3001,16,6.777777777777778,1.0,0,6
3002,10,75.0,9.0,0,-1
3003,9,39.285714285714285,5.0,0,3
3004,13,45.42857142857143,6.0,0,6
3005,22,99.2,8.0,1,3
3006,66,149.14285714285714,18.0,1,4
3007,6,38.5,5.0,0,0
3008,12,69.71428571428571,8.0,1,2
3009,35,284.2,29.0,1,16
3010,18,26.666666666666668,4.0,1,3
3011,22,36.0,4.0,0,9
3012,21,36.666666666666664,5.0,0,3
3013,14,91.5,9.0,1,5
3014,17,76.5,9.0,1,8
3015,27,46.61538461538461,6.0,1,12
3016,64,106.33333333333333,11.0,1,8
3017,16,62.22222222222222,7.0,1,0
3018,15,90.0,12.0,1,0
3019,81,413.1666666666667,67.0,1,6
3020,31,144.4,19.0,1,8
3021,10,38.0,5.0,0,0
3022,7,47.857142857142854,5.0,1,0
3023,48,210.0,28.0,1,-9
3024,9,8.666666666666666,1.0,1,-1
3025,23,90.75,11.0,0,0
3026,27,84.85714285714286,11.0,1,8
3027,102,373.5,45.0,1,12
3028,46,161.0,23.0,1,5
3029,75,315.0,45.0,1,34
3030,82,128.625,21.0,1,-6
3031,28,72.0,9.0,1,-1
3032,31,204.0,28.0,1,2
3033,68,410.0,41.0,1,17
3034,18,110.45454545454545,15.0,1,1
3035,58,98.66666666666667,12.0,1,8
3036,18,116.0,14.0,1,4
3037,7,6.0,1.0,0,0
3038,15,75.0,10.0,1,-1
3039,21,117.33333333333333,11.0,1,8
3040,24,130.0,20.0,0,0
3041,34,110.5,13.0,1,-1
3042,55,261.0,29.0,1,-5
3043,17,44.09090909090909,5.0,1,0
3044,62,220.83333333333334,25.0,1,12
3045,12,15.6,2.0,0,3
3046,17,59.625,9.0,1,-1
3047,22,37.5,5.0,1,7
3048,44,90.0,15.0,0,-7
3049,11,47.0,6.0,0,3
3050,83,44.57142857142857,6.0,1,27
3051,21,116.8,16.0,0,-2
3052,11,56.0,7.0,1,4
3053,5,27.0,4.0,0,0
3054,15,46.5,6.0,1,-2
3055,62,102.66666666666667,14.0,1,0
3056,17,62.0,8.0,0,5
3057,26,119.25,18.0,0,-4
3058,8,40.666666666666664,4.0,1,3
